Protein,Threshold,nSNP,Total_Sample_n,beta,z,p,ci_lower,ci_upper,se,i2,Q,Q-p,r,r2,Significant,P_MinusLog10
ANGPT2.13660.76.3,5e-05,45,6237,-0.0297193895619577,-0.930639905095944,0.35203986511698,-0.0923095846148417,0.0328708054909264,0.0319343597875204,0,0.794148129516515,0.672284231219609,-0.0117851002314913,0.000138888587466296,N,0.453408154078655
ANGPT2.13660.76.3,5e-04,401,6237,-0.0224661811058092,-0.704932027844031,0.480852537481687,-0.0849302260041673,0.039997863792549,0.0318699962810881,0,0.965123478181612,0.61720025885517,-0.00892712689034273,7.96935945162803e-05,N,0.317988087819217
ANGPT2.13660.76.3,0.001,774,6237,-0.0120002665821632,-0.308895666467035,0.757400893377832,-0.0881427731279111,0.0641422399635848,0.0388489314836142,21.3900127580187,2.16657580831404,0.338480801661484,-0.00391192269201446,1.53031391482976e-05,N,0.120674186951086
ANGPT2.13660.76.3,0.01,5744,6237,-0.00548350163253651,-0.172434164081805,0.863096215361952,-0.0678114385942594,0.0568444353291864,0.0318005521802226,0,1.88856338117518,0.388958863393148,-0.00218375570003499,4.76878895743532e-06,N,0.0639407877475874
ANGPT2.13660.76.3,0.05,21093,6237,0.0124501652622571,0.389963245586727,0.69656372537102,-0.0501246434966587,0.0750249740211729,0.0319265094932856,7.74564817009723e-05,1.99379994754804,0.369021646605743,0.00493855791584939,2.43893542881987e-05,N,0.157039145843036
ANGPT2.13660.76.3,0.1,36737,6237,0.00514399849835272,0.0906578566700259,0.927764458183159,-0.106065908327438,0.116353905324143,0.0567407910058552,57.9249317565048,4.67910676523583,0.0963706694366291,0.00114811907418925,1.31817740851717e-06,N,0.0325622689271852
ANGPT2.13660.76.3,0.2,61306,6237,-0.027227787469683,-0.464161830987137,0.642531805308622,-0.142199504781718,0.0877439298423518,0.0586601173383373,60.7117885500738,5.10604178466429,0.0778461456150225,-0.00587819098626525,3.455312927101e-05,N,0.192105369898371
ANGPT2.13660.76.3,0.5,109657,6237,-0.0155683155988004,-0.333549410697263,0.738719598291862,-0.107049028485733,0.0759123972881323,0.0466746907639737,40.7218699355226,3.42679881740546,0.180251999725204,-0.00422413776878209,1.78433398896513e-05,N,0.131520378957753
ANGPT2.13660.76.3,1,147274,6237,-0.0118725438586627,-0.263657794553927,0.792043620064972,-0.100129970145719,0.0763848824283939,0.045030126565192,37.0795818653274,3.29645979922945,0.192390157286302,-0.00333902726290767,1.11491030624407e-05,N,0.101250899935936
APCS.2474.54.5,5e-08,3,6237,-0.0673447373779594,-1.61192212565116,0.106978886813984,-0.149230368022671,0.0145408932667518,0.0417791506836935,24.6769001285755,2.41028545776432,0.299649227861611,-0.0204096405170837,0.000416553426036585,N,0.970701925538585
APCS.2474.54.5,5e-05,49,6237,-0.0498862990093061,-1.55932034336579,0.118920579132249,-0.112590123657158,0.0128175256385456,0.0319923351359777,0,0.822409244036971,0.662851283755295,-0.0197438776437872,0.00038982070441284,N,0.924742984487891
