Protein,Threshold,nSNP,Total_Sample_n,beta,z,p,ci_lower,ci_upper,se,i2,Q,Q-p,r,r2,Significant,P_MinusLog10
C3.2755.8.2,1,147275,6237,-0.0312360479701139,-1.10477188631273,0.269258445332573,-0.0866515865073233,0.0241794905670955,0.028273753484411,0,0.0903860930478061,0.955812947654786,-0.0139898121180978,0.000195714843099676,N,0.569830666103096
C4A.C4B.4481.34.2,5e-08,35,6237,0.0283235273425072,1.00202598155409,0.316331044606566,-0.0270773250588965,0.0837243797439108,0.0282662604202927,0,0.307235589138109,0.857599737657237,0.0126889529782814,0.000161009527685036,N,0.499858184499961
C4A.C4B.4481.34.2,5e-05,86,6237,0.0254437116997935,0.900426504860535,0.367893320952376,-0.0299397741210061,0.0808271975205931,0.0282573997571677,0,0.169966262097776,0.918527778870966,0.0114025453074025,0.000130018039487368,N,0.434278096647965
C4A.C4B.4481.34.2,5e-04,452,6237,0.0317154235392555,1.12162655636289,0.262021255414269,-0.0237050615934657,0.0871359086719767,0.0282762773040071,0,0.135936357814628,0.934290203239349,0.0142032013803353,0.000201730929450358,N,0.581663476868426
C4A.C4B.4481.34.2,0.001,806,6237,0.031300245148308,1.10188750819285,0.27051058000488,-0.0243745426515564,0.0869750329481725,0.0284060259469154,0,0.966912692209024,0.616648354080486,0.0139532941346998,0.000194694417209448,N,0.567815744428459
C4A.C4B.4481.34.2,0.01,5884,6237,0.0327567749581607,1.1586629210183,0.246593610379202,-0.0226537314134889,0.0881672813298104,0.0282711860058249,0,0.121296481071622,0.941154241467806,0.01467209498163,0.000215270371149971,N,0.60801818083439
C4A.C4B.4481.34.2,0.05,21245,6237,0.0173954706233671,0.616274476808477,0.537713381124975,-0.0379280860043394,0.0727190272510735,0.028226823076389,0,1.31263911179919,0.518757081783487,0.00780445760877849,6.09095585672205e-05,N,0.269449155867257
C4A.C4B.4481.34.2,0.1,36997,6237,0.00849106158299825,0.300876069602784,0.76350899897018,-0.0468213297120596,0.0638034528780561,0.0282211263734206,0,0.185824427582733,0.911273494029985,0.00381036224684422,1.45188604521758e-05,N,0.117185839838653
C4A.C4B.4481.34.2,0.2,61431,6237,0.0189037621993071,0.669276019243069,0.50331942121181,-0.0364555992863394,0.0742631236849535,0.0282450911967332,0,0.311456612080228,0.855791672215894,0.00847561919071211,7.18361206659674e-05,N,0.29815631148168
C4A.C4B.4481.34.2,0.5,109881,6237,0.0200680766376709,0.710474880178771,0.47740970286314,-0.0352930748205308,0.0754292280958727,0.0282460044648185,0,0.410144621899974,0.814588410619853,0.00899731487183039,8.09516749028604e-05,N,0.321108758649125
C4A.C4B.4481.34.2,1,147281,6237,0.0247156883616735,0.874821112101348,0.381671248016605,-0.0306577569883558,0.0800891337117029,0.0282522769738669,0,0.168839802743603,0.919045266693824,0.0110783319571338,0.000122729438952451,N,0.41831055500518
CCL26.9168.31.3,5e-08,1,6237,-0.0019886410559627,-0.0703187168249335,0.943939985509668,-0.0574171958398659,0.0534399137279405,0.0282803945486328,0,0.00421599144894249,0.997894224538141,-0.000890538164283461,7.93058222045356e-07,N,0.0250556167088424
CCL26.9168.31.3,5e-05,69,6237,-0.0254652431865835,-0.901410452869179,0.367370125741859,-0.0808350909006759,0.029904604527509,0.0282504414115988,0,0.469812068387023,0.790645139746518,-0.0114150039040316,0.000130302314129056,N,0.434896163090021
CCL26.9168.31.3,5e-04,437,6237,-0.00283664489256666,-0.100097376093875,0.920267018445403,-0.0583797774232936,0.0527064876381603,0.0283388536569264,0,0.652852017425399,0.721497757621536,-0.00126766387819304,1.60697170807543e-06,N,0.0360861424239875
CCL26.9168.31.3,0.001,810,6237,0.00147717699675432,0.0522312482938435,0.958344434369774,-0.0539535049609418,0.0569078589544504,0.0282814798613272,0,0.889776333519539,0.640895945494965,0.000661472938389416,4.37546448221527e-07,N,0.0184783749904167
