Protein,Threshold,nSNP,Total_Sample_n,beta,z,p,ci_lower,ci_upper,se,i2,Q,Q-p,r,r2,Significant,P_MinusLog10
ANGPT2.13660.76.3,5e-05,45,6237,-0.0767005709910184,-1.52244817881407,0.12789682066423,-0.175443082445927,0.0220419404638904,0.0503797581148313,0,1.40241601402889,0.495985787444041,-0.0192771834831181,0.000371609803041802,N,0.893140251339507
ANGPT2.13660.76.3,5e-04,401,6237,-0.0752533943298844,-1.50229721663994,0.13302036716752,-0.173432330539892,0.0229255418801232,0.0500922144408931,0,0.358411334923248,0.835933957301111,-0.0190221256758035,0.000361841265226063,N,0.87608185774523
ANGPT2.13660.76.3,0.001,777,6237,-0.0160238441849085,-0.318123488777831,0.750391266972357,-0.114747008629504,0.0826993202596868,0.0503698870098181,0,1.14105708584566,0.565226613209239,-0.00402878399501451,1.62311004784851e-05,N,0.124712228903759
ANGPT2.13660.76.3,0.01,5755,6237,-0.0356793184518256,-0.713748473859248,0.475382726364351,-0.133655260565439,0.0622966236617877,0.0499886441212364,0,0.0864439768453874,0.957698768429114,-0.00903876764251928,8.16993204954536e-05,N,0.322956602963197
ANGPT2.13660.76.3,0.05,21102,6237,-0.0698303744078118,-1.39773050712103,0.16219400952158,-0.167749836113034,0.0280890872974103,0.0499598270568227,0,0.578533962703022,0.748812259803833,-0.0176985295763289,0.000313237949164189,N,0.789965190074095
ANGPT2.13660.76.3,0.1,36712,6237,-0.0573028544953976,-0.966028179757673,0.33403008038456,-0.173563987840899,0.0589582788501034,0.0593179947501862,21.5383697829994,2.57265297796301,0.276283852966925,-0.0122331715985581,0.000149650487359768,N,0.476214421940543
ANGPT2.13660.76.3,0.2,61271,6237,-0.0884863322897145,-1.08083685031433,0.279769693272067,-0.248945354723532,0.0719726901441027,0.0818683525307085,55.6600628685584,4.51355001522278,0.104687557510236,-0.013686778306064,0.000187327900399343,N,0.553199333295174
ANGPT2.13660.76.3,0.5,109442,6237,-0.0671141196398076,-0.973108299869598,0.330499479393572,-0.202290499664274,0.0680622603846588,0.0689688081468438,39.3033445209961,3.30055439212181,0.191996680520238,-0.0123228162090199,0.000151851799321283,N,0.480829220283264
ANGPT2.13660.76.3,1,147046,6237,-0.0599342585279676,-0.856887288848169,0.391507178354164,-0.197022285954342,0.0771537688984065,0.0699441563761921,40.996996528709,3.44618229529049,0.178513482635086,-0.010851253294315,0.000117749698057383,N,0.407260270666006
APCS.2474.54.5,5e-08,3,6237,-0.0888377943018922,-1.09907140972479,0.271736919365507,-0.247261419697885,0.0695858310941005,0.0808298655718259,50.3314708508333,4.00573935192201,0.134947471540721,-0.0139176405594039,0.000193700718740766,N,0.565851352426976
APCS.2474.54.5,5e-05,50,6237,-0.0885284843275289,-1.64074808214217,0.100849719460158,-0.194280636517362,0.0172236678623039,0.0539561711459967,8.37203667440664,2.44424695830427,0.294603916969153,-0.0207744693882635,0.000431578578363897,N,0.996325305553098
APCS.2474.54.5,5e-04,427,6237,0.0463926058776957,0.918758166357315,0.358222078148997,-0.0525755883640543,0.145360800119446,0.0504949045096739,0,0.29789726599307,0.861613372259343,0.0116346570753478,0.000135365245260941,N,0.445847650974998
APCS.2474.54.5,0.001,778,6237,0.0937623684628955,1.85716522937471,0.0632876502057011,-0.00518998234884324,0.192714719274634,0.0504868209784783,0,0.0495357957901258,0.975536309784562,0.0235132264972231,0.000552871820309715,N,1.19868102885764
APCS.2474.54.5,0.01,5765,6237,-0.065978382197675,-0.386441448609665,0.699169758109851,-0.400609290271617,0.268652525876267,0.170733192402242,89.2049088205161,14.0339122352118,0.000896550337479415,-0.00489395837968631,2.39508286221019e-05,N,0.155417364941812
APCS.2474.54.5,0.05,21178,6237,-0.0619889610970266,-0.398300063930827,0.690409013350176,-0.367025646228784,0.243047724034731,0.155633821609911,86.7611063005869,12.8762094641294,0.00159943516799673,-0.00504413408003282,2.54432886173485e-05,N,0.160893547503315
APCS.2474.54.5,0.1,36781,6237,-0.0708970795143554,-0.567682807027419,0.570250367999084,-0.315674128840243,0.173879969811532,0.124888544512378,79.5123173378912,8.13902646303144,0.017085703265521,-0.00718912920825563,5.16835787729942e-05,N,0.243934425788411
APCS.2474.54.5,0.2,61182,6237,-0.0294591948166137,-0.282505001334572,0.777556312191827,-0.233841278607517,0.17492288897429,0.104278489504421,70.6005625576317,6.0394814914954,0.048813871925565,-0.00357770997936119,1.28000086964206e-05,N,0.10926814868238
APCS.2474.54.5,0.5,109490,6237,-0.0107049811696947,-0.146873686321287,0.883231721923496,-0.153558191116943,0.132148228777554,0.0728856300799689,42.3582245117709,3.65372801175604,0.160917413396334,-0.00186005169752421,3.45979231746271e-06,N,0.053925341325783
APCS.2474.54.5,1,146919,6237,-0.00288683336988765,-0.0436625283906835,0.965173408726919,-0.132473681472699,0.126700014732924,0.0661169537425054,31.8533533107608,3.30589285267106,0.191484880527855,-0.000552956013854203,3.0576035325753e-07,N,0.0153946517469323
APOB.2797.56.2,5e-05,60,6237,-0.000184392659572218,-0.00364311865756606,0.99709321829991,-0.0993859300633946,0.0990171447442501,0.0506139593310446,0.0486950812622789,1.88202681226888,0.390232171231974,-4.61376093177908e-05,2.1286789935611e-09,N,0.00126423757523552
APOB.2797.56.2,5e-04,412,6237,-0.06505643046022,-1.29170632678624,0.196458865612737,-0.163769472287619,0.0336566113671789,0.0503647223143052,0,0.290215989611978,0.864928880240164,-0.0163563899652902,0.000267531492696647,N,0.706728367973005
APOB.2797.56.2,0.001,780,6237,-0.0146156552220915,-0.288894801475169,0.772661882019032,-0.113773402954068,0.0845420925098848,0.0505916172511944,0,0.429951894587776,0.806560839914862,-0.00365863084447677,1.33855796561568e-05,N,0.112010512418012
APOB.2797.56.2,0.01,5797,6237,-0.0142672884270939,-0.139844826206377,0.888782595074048,-0.214227288612456,0.185692711758269,0.102022282941228,70.6598512214129,5.99159407922119,0.0499967618020337,-0.00177103642543804,3.13657002022834e-06,N,0.0512044587221287
APOB.2797.56.2,0.05,21296,6237,-0.0174458379537287,-0.261084351629868,0.79402745887763,-0.14841199450801,0.113520318600552,0.0668206954756952,35.8240657693191,3.26408144447709,0.195530143989403,-0.00330643690579884,1.09325250120286e-05,N,0.100164478639864
APOB.2797.56.2,0.1,36729,6237,-0.0507219700377657,-0.847949731053677,0.39646596683947,-0.167961507781835,0.0665175677063031,0.0598171898406498,22.3096928885956,2.71099231735303,0.257819343408235,-0.0107380850130879,0.000115306469748304,N,0.401794087156433
APOB.2797.56.2,0.2,60981,6237,-0.0697871048099225,-1.38455143163022,0.166189671228405,-0.168577376437261,0.0290031668174163,0.0504041259975101,0,0.964787935439401,0.61730381607557,-0.0175317032652972,0.000307360619382432,N,0.779395971333502
APOB.2797.56.2,0.5,109443,6237,-0.0710252328730805,-1.35773332726085,0.174548317635748,-0.173554128371028,0.0315036626248665,0.0523116222066741,4.72286347203558,2.31971142865993,0.31353141570955,-0.0171922238521976,0.000295572560984071,N,0.758084332727959
APOB.2797.56.2,1,146974,6237,-0.0712226237520258,-1.32696598672238,0.184519934347983,-0.176420329522327,0.0339750820182751,0.0536732851216078,8.00710262899151,2.41549447910514,0.298869803700138,-0.0168027453572467,0.000282332251540477,N,0.733956708585306
APOE.2937.10.2,5e-05,54,6237,0.00590748628024094,0.0982298132055206,0.921749809421892,-0.111963656610073,0.123778629170554,0.0601394432857267,23.4441866458456,2.79509602283084,0.247202358789496,0.00124401252580397,1.54756716435718e-06,N,0.0353869435152054
APOE.2937.10.2,5e-04,405,6237,0.0240301739191255,0.477604258858427,0.632931899079235,-0.074583426253315,0.122643774091566,0.0503139858437666,0,1.12502400165745,0.569775986905863,0.0060484210720552,3.65833974648813e-05,N,0.198643015804391
APOE.2937.10.2,0.001,775,6237,0.0639985671598622,1.12329864145136,0.261310680616203,-0.0476679853193871,0.175665119639111,0.056973777763296,16.7857817880764,2.09486843646039,0.350836765855575,0.014224370778907,0.000202332724055823,N,0.582842838883914
APOE.2937.10.2,0.01,5731,6237,0.0447682750212431,0.890919078437128,0.372972584345045,-0.0537190161540044,0.143255566196491,0.050249541293668,0,0.737000732785086,0.69177095613835,0.0112821634802527,0.000127287212795148,N,0.428323090189305
