Protein,Threshold,nSNP,Total_Sample_n,beta,z,p,ci_lower,ci_upper,se,i2,Q,Q-p,r,r2,Significant,P_MinusLog10
APOB.2797.56.2,0.1,36739,6237,0.0503727864111844,1.34067333826558,0.180026534595753,-0.0232684536649218,0.124014026487291,0.0375727516714485,0,1.06021294093486,0.588542303968185,0.0169762653283408,0.000288193584498226,N,0.744663478345532
APOB.2797.56.2,0.2,60892,6237,0.0600596448222624,1.5975632530618,0.110140210031752,-0.0136242863462197,0.133743575990744,0.0375945332412695,0,0.25418442973762,0.880652459601662,0.0202279078056527,0.000409168254193985,N,0.958054099676563
APOB.2797.56.2,0.5,109218,6237,0.0585518234172984,1.55697548089861,0.119476306898998,-0.0151548383348957,0.132258485169492,0.0376061306909631,0,0.25478903662996,0.880386275564449,0.0197141988987434,0.000388649638219214,N,0.922718210224042
APOB.2797.56.2,1,146835,6237,0.0573487939407744,1.52560623507058,0.127107958395022,-0.0163278652762919,0.131025453157841,0.0375908229937991,0,0.461117985994226,0.794089587895654,0.019317155770726,0.000373152507070492,N,0.895827256850874
APOE.2937.10.2,5e-08,5,6237,0.311875161925852,8.69784724391303,3.38239431847654e-18,0.241597532541748,0.382152791309956,0.0358565922325332,0,0.196272998598546,0.906525155259856,0.109490046803907,0.0119880703491217,Y,17.4707757638714
APOE.2937.10.2,5e-05,63,6237,0.214742604848667,5.69679408887961,1.22081221718342e-08,0.140861090986108,0.288624118711227,0.0376953425906431,0.144504125345103,2.38533079945961,0.303411472480218,0.0719589741120857,0.00517809395526382,Y,7.91335113319916
APOE.2937.10.2,5e-04,414,6237,0.148207365345358,3.9299229787944,8.4973075972413e-05,0.0742921512590034,0.222122579431712,0.0377125368983247,0,1.39792384398377,0.497101065728676,0.049708263790363,0.00247091148905232,Y,4.07071866027269
APOE.2937.10.2,0.001,785,6237,0.175156712167903,4.63167856540464,3.62712974305136e-06,0.101036532485368,0.249276891850439,0.0378171131037028,0,0.588436418196611,0.745113883074061,0.0585563958630832,0.00342885149647411,Y,5.44043690935381
APOE.2937.10.2,0.01,5744,6237,0.0660583661353319,1.7590927038616,0.0785617639743809,-0.00754322303537587,0.13965995530604,0.037552521245935,0,0.185367741201836,0.91148160088597,0.0222721814320902,0.000496050065743943,N,1.10478877374785
APOE.2937.10.2,0.05,21295,6237,-0.0100237640755783,-0.267431800056304,0.789136717856581,-0.0834862938627002,0.0634387657115436,0.0374815712771178,0,0.528473449974095,0.767791762646907,-0.00338682165395791,1.14705609157182e-05,N,0.102847748796959
