Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
CRP,Base,5e-08,0.00122234,0.584478,-0.0334891,0.0611589,27,0.233231831223128,N,N,0.993214387351779,0.00295699803588768,N
CRP,Base,5e-05,0.00606245,0.222707,-0.0745817,0.0610105,117,0.652266132253811,N,N,0.993214387351779,0.00295699803588768,N
CRP,Base,5e-04,0.0126763,0.077366,-0.107846,0.0608072,436,1.11144985658475,N,N,0.993214387351779,0.00295699803588768,N
CRP,Base,0.001,0.0123005,0.0819231,-0.106235,0.0608187,746,1.08659362219562,N,N,0.993214387351779,0.00295699803588768,N
CRP,Base,0.01,0.00583262,0.231713,-0.0731543,0.0610176,4433,0.6350495999179,N,N,0.993214387351779,0.00295699803588768,N
CRP,Base,0.05,0.00769234,0.169411,-0.0840112,0.0609605,15404,0.771058393980504,N,N,0.993214387351779,0.00295699803588768,N
CRP,Base,0.1,0.00910306,0.134828,-0.0913906,0.0609171,25715,0.870219907632044,N,N,0.993214387351779,0.00295699803588768,N
CRP,Base,0.2,0.00679979,0.196485,-0.0789871,0.0609879,41818,0.706670598804499,N,N,0.993214387351779,0.00295699803588768,N
CRP,Base,0.5,0.00652258,0.205894,-0.0773602,0.0609964,74054,0.686356309063652,N,N,0.993214387351779,0.00295699803588768,N
CRP,Base,1,0.00754633,0.173531,-0.0832101,0.0609649,100031,0.760622930519653,N,N,0.993214387351779,0.00295699803588768,N
D.dimer,Base,5e-08,0.000755703,0.667244,-0.0237277,0.0551229,27,0.175715322791271,N,N,0.993214387351779,0.00295699803588768,N
D.dimer,Base,5e-05,0.00405514,0.31888,0.0549645,0.0550319,117,0.496372718643588,N,N,0.993214387351779,0.00295699803588768,N
D.dimer,Base,5e-04,0.00744898,0.176342,0.0744951,0.054938,436,0.753644237922568,N,N,0.993214387351779,0.00295699803588768,N
