Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
BNP.32,Base,0.5,0.00312506,0.478452,0.0527625,0.0742684,73259,0.320161625663053,N,N,0.955633299492386,0.0197087254627347,N
BNP.32,Base,1,0.00176164,0.594737,0.0396145,0.0743191,98667,0.225675042170005,N,N,0.955633299492386,0.0197087254627347,N
C1.Esterase.Inhibitor,Base,5e-08,0.00324322,0.470238,0.0648957,0.0896622,26,0.327682278393806,N,N,0.955633299492386,0.0197087254627347,N
C1.Esterase.Inhibitor,Base,5e-05,2.31389e-08,0.998462,0.00017334,0.0898079,117,0.000668459090075793,N,N,0.999052,0.000411906443361542,N
C1.Esterase.Inhibitor,Base,5e-04,0.00185978,0.584643,0.0491426,0.0897244,434,0.233109245810686,N,N,0.955633299492386,0.0197087254627347,N
C1.Esterase.Inhibitor,Base,0.001,0.00121072,0.65924,0.0396506,0.0897535,750,0.180956449289944,N,N,0.955633299492386,0.0197087254627347,N
C1.Esterase.Inhibitor,Base,0.01,0.000816472,0.71729,0.032561,0.0897713,4439,0.144305223779218,N,N,0.955633299492386,0.0197087254627347,N
C1.Esterase.Inhibitor,Base,0.05,0.00283591,0.499576,0.0606839,0.0896805,15355,0.301398433624418,N,N,0.955633299492386,0.0197087254627347,N
C1.Esterase.Inhibitor,Base,0.1,0.000193239,0.860197,0.0158407,0.0897992,25631,0.0654020764130798,N,N,0.970973333333333,0.0127926973270256,N
C1.Esterase.Inhibitor,Base,0.2,0.00173777,0.597246,0.0475033,0.0897299,41467,0.223846750215581,N,N,0.955633299492386,0.0197087254627347,N
C1.Esterase.Inhibitor,Base,0.5,0.000806105,0.719015,0.0323537,0.0897717,73259,0.143262049326051,N,N,0.955633299492386,0.0197087254627347,N
C1.Esterase.Inhibitor,Base,1,0.000785971,0.722401,0.0319471,0.0897726,98667,0.141221661512129,N,N,0.955633299492386,0.0197087254627347,N
C3,Base,5e-08,0.000125408,0.887174,0.0128739,0.0905954,26,0.051991194340848,N,N,0.976550126582278,0.0103054593506804,N
C3,Base,5e-05,0.00011881,0.890163,-0.0125306,0.0905957,117,0.0505304613113945,N,N,0.976550126582278,0.0103054593506804,N
C3,Base,5e-04,0.00247188,0.528512,-0.0571557,0.090489,434,0.276945147477429,N,N,0.955633299492386,0.0197087254627347,N
C3,Base,0.001,0.00323627,0.470715,-0.0653986,0.0904543,750,0.32724196206427,N,N,0.955633299492386,0.0197087254627347,N
C3,Base,0.01,0.0125722,0.154131,0.1289,0.0900297,4439,0.812110003884146,N,N,0.828400784313725,0.0817594985968349,N
C3,Base,0.05,0.00777297,0.263066,0.101354,0.0902483,15355,0.57993527873513,N,N,0.949960555555556,0.0222944271955807,N
C3,Base,0.1,1.50616e-05,0.960785,0.00446151,0.0906004,25631,0.0173737858591893,N,N,0.999052,0.000411906443361542,N
C3,Base,0.2,0.000526772,0.771193,-0.026385,0.0905772,41467,0.112836921111411,N,N,0.970973333333333,0.0127926973270256,N
C3,Base,0.5,0.000343137,0.814439,-0.0212951,0.0905855,73259,0.0891414380043009,N,N,0.970973333333333,0.0127926973270256,N
C3,Base,1,0.000160651,0.87242,-0.0145709,0.0905938,98667,0.0592743868919659,N,N,0.970973333333333,0.0127926973270256,N
C4,Base,5e-08,0.00428255,0.406548,0.0725272,0.0871575,26,0.390888171092151,N,N,0.953260504201681,0.0207884004348927,N
C4,Base,5e-05,0.00794303,0.257887,0.0987741,0.0869972,117,0.588570549954209,N,N,0.949960555555556,0.0222944271955807,N
C4,Base,5e-04,0.0173308,0.0938883,0.145901,0.0865846,434,1.0273885244754,N,N,0.825671489361702,0.0831927114397702,N
C4,Base,0.001,0.0221702,0.0578137,0.165019,0.0863711,750,1.23796923546553,N,N,0.785836380952381,0.104667869032584,N
C4,Base,0.01,0.0174444,0.0928086,0.146379,0.0865795,4439,1.03241177852799,N,N,0.825671489361702,0.0831927114397702,N
C4,Base,0.05,0.000432806,0.79209,0.0230567,0.0873258,15355,0.101225469568694,N,N,0.970973333333333,0.0127926973270256,N
C4,Base,0.1,0.000638309,0.748866,0.0280005,0.0873169,25631,0.125595886795769,N,N,0.970973333333333,0.0127926973270256,N
C4,Base,0.2,3.5707e-05,0.939653,-0.00662257,0.0873432,41467,0.0270324953444229,N,N,0.999052,0.000411906443361542,N
C4,Base,0.5,0.000586558,0.758936,-0.0268414,0.0873191,73259,0.119794846000118,N,N,0.970973333333333,0.0127926973270256,N
C4,Base,1,0.000563447,0.76359,-0.0263073,0.0873201,98667,0.117139767776088,N,N,0.970973333333333,0.0127926973270256,N
Clusterin,Base,5e-08,0.031987,0.0223399,0.188512,0.0817298,26,1.65091877524661,Y,N,0.5808374,0.235945427275796,N
Clusterin,Base,5e-05,0.00794828,0.257729,0.0939701,0.0827384,117,0.588836711323478,N,N,0.949960555555556,0.0222944271955807,N
Clusterin,Base,5e-04,0.0233243,0.0516019,0.160975,0.0820947,434,1.28733430720372,N,N,0.785836380952381,0.104667869032584,N
Clusterin,Base,0.001,0.0128756,0.149219,0.119602,0.0825327,750,0.826175874786959,N,N,0.825671489361702,0.0831927114397702,N
Clusterin,Base,0.01,0.0043853,0.400962,0.0697996,0.0828869,4439,0.396896784417993,N,N,0.953260504201681,0.0207884004348927,N
Clusterin,Base,0.05,0.00441019,0.399626,0.0699974,0.0828858,15355,0.398346263966578,N,N,0.953260504201681,0.0207884004348927,N
Clusterin,Base,0.1,1.24028e-05,0.964412,-0.00371204,0.0830687,25631,0.0157373944151152,N,N,0.999052,0.000411906443361542,N
Clusterin,Base,0.2,8.79794e-09,0.999052,9.88652e-05,0.0830692,41467,0.000411906443361542,N,N,0.999052,0.000411906443361542,N
Clusterin,Base,0.5,1.96036e-05,0.955267,-0.00466682,0.0830684,73259,0.0198752248350545,N,N,0.999052,0.000411906443361542,N
Clusterin,Base,1,1.67225e-05,0.958681,-0.00431026,0.0830685,98667,0.0183258797810296,N,N,0.999052,0.000411906443361542,N
CRP,Base,5e-08,0.0154175,0.114271,-0.132072,0.0831795,26,0.942063972036722,N,N,0.825671489361702,0.0831927114397702,N
CRP,Base,5e-05,0.0269407,0.0362726,-0.174585,0.0826913,117,1.44042131331444,Y,N,0.785836380952381,0.104667869032584,N
CRP,Base,5e-04,0.0277903,0.033413,-0.177317,0.0826552,434,1.47608452930189,Y,N,0.785836380952381,0.104667869032584,N
CRP,Base,0.001,0.0167902,0.0992147,-0.137826,0.0831215,750,1.00342397647573,N,N,0.825671489361702,0.0831927114397702,N
CRP,Base,0.01,0.000471856,0.783136,0.0231051,0.0838085,4439,0.106162811478854,N,N,0.970973333333333,0.0127926973270256,N
CRP,Base,0.05,0.000243429,0.843297,0.0165955,0.083818,15355,0.0740194446577933,N,N,0.970973333333333,0.0127926973270256,N
CRP,Base,0.1,0.00178676,0.592119,0.0449611,0.0837533,25631,0.227591002990343,N,N,0.955633299492386,0.0197087254627347,N
CRP,Base,0.2,0.000276834,0.833037,0.0176976,0.0838166,41467,0.0793357086304648,N,N,0.970973333333333,0.0127926973270256,N
CRP,Base,0.5,0.00101361,0.686614,0.0338641,0.0837858,73259,0.163287345593112,N,N,0.955633299492386,0.0197087254627347,N
CRP,Base,1,0.000966175,0.693658,0.0330622,0.0837877,98667,0.158854600614268,N,N,0.955633299492386,0.0197087254627347,N
D.dimer,Base,5e-08,0.000193329,0.860165,0.0164968,0.0934968,26,0.0654182328073997,N,N,0.970973333333333,0.0127926973270256,N
D.dimer,Base,5e-05,1.55098e-05,0.960206,0.00467257,0.0935051,117,0.0176355846001897,N,N,0.999052,0.000411906443361542,N
D.dimer,Base,5e-04,0.005519,0.345932,-0.0881418,0.0932475,434,0.461009262268323,N,N,0.953260504201681,0.0207884004348927,N
D.dimer,Base,0.001,0.00134451,0.642143,-0.0435045,0.093443,750,0.192368247327783,N,N,0.955633299492386,0.0197087254627347,N
D.dimer,Base,0.01,0.00383069,0.43252,-0.0734328,0.0933266,4439,0.363993805681677,N,N,0.953260504201681,0.0207884004348927,N
D.dimer,Base,0.05,4.32451e-05,0.933602,0.00780226,0.0935038,15355,0.0298382265984687,N,N,0.998915720164609,0.00047115222596293,N
D.dimer,Base,0.1,0.00108249,0.676719,-0.0390359,0.0934552,25631,0.169591629812797,N,N,0.955633299492386,0.0197087254627347,N
D.dimer,Base,0.2,0.000309514,0.823609,-0.0208733,0.0934914,41467,0.0842789162684536,N,N,0.970973333333333,0.0127926973270256,N
D.dimer,Base,0.5,0.00274234,0.506748,-0.0621316,0.0933775,73259,0.295207956676745,N,N,0.955633299492386,0.0197087254627347,N
D.dimer,Base,1,0.00166685,0.604834,-0.0484395,0.0934279,98667,0.218363803490067,N,N,0.955633299492386,0.0197087254627347,N
Factor.H,Base,5e-08,0.00287245,0.496822,0.0499972,0.0734146,26,0.30379918121502,N,N,0.955633299492386,0.0197087254627347,N
Factor.H,Base,5e-05,0.00482213,0.378404,0.0647798,0.0733428,117,0.422044281443749,N,N,0.953260504201681,0.0207884004348927,N
Factor.H,Base,5e-04,0.0032543,0.46948,0.0532168,0.0734005,434,0.328382904089343,N,N,0.955633299492386,0.0197087254627347,N
Factor.H,Base,0.001,4.16126e-06,0.979382,0.00190297,0.0735201,750,0.0090478821153407,N,N,0.999052,0.000411906443361542,N
Factor.H,Base,0.01,0.0039073,0.427946,-0.058312,0.0733765,4439,0.368611028607364,N,N,0.953260504201681,0.0207884004348927,N
Factor.H,Base,0.05,0.00104962,0.681395,-0.0302228,0.0734817,15355,0.166601057560593,N,N,0.955633299492386,0.0197087254627347,N
Factor.H,Base,0.1,6.51195e-07,0.991843,-0.000752793,0.0735202,25631,0.00355706739204667,N,N,0.999052,0.000411906443361542,N
Factor.H,Base,0.2,0.000509809,0.774807,-0.0210632,0.0735015,41467,0.110806464298254,N,N,0.970973333333333,0.0127926973270256,N
Factor.H,Base,0.5,0.00530739,0.355375,-0.0679611,0.0733249,73259,0.449313127301501,N,N,0.953260504201681,0.0207884004348927,N
Factor.H,Base,1,0.00626824,0.31507,-0.0738572,0.0732895,98667,0.501592947047264,N,N,0.953260504201681,0.0207884004348927,N
G.CSF,Base,5e-08,0.00691968,0.291091,0.0776948,0.0733547,26,0.53597122194271,N,N,0.953260504201681,0.0207884004348927,N
G.CSF,Base,5e-05,0.016116,0.106322,0.118571,0.0730143,117,0.973376862569516,N,N,0.825671489361702,0.0831927114397702,N
G.CSF,Base,5e-04,0.0237563,0.0494604,0.143959,0.0727302,434,1.30574237570035,Y,N,0.785836380952381,0.104667869032584,N
G.CSF,Base,0.001,0.0135881,0.138358,0.108875,0.073108,750,0.858995724449246,N,N,0.825671489361702,0.0831927114397702,N
G.CSF,Base,0.01,0.0244797,0.0460796,0.146134,0.0727033,4439,1.33649129951858,Y,N,0.785836380952381,0.104667869032584,N
G.CSF,Base,0.05,0.0479785,0.00495938,0.204584,0.0718223,15355,2.30457261371325,Y,N,0.525211142857143,0.279666068511663,N
G.CSF,Base,0.1,0.0469087,0.00547999,0.20229,0.0718626,25631,2.26122023402453,Y,N,0.525211142857143,0.279666068511663,N
G.CSF,Base,0.2,0.0410875,0.00944908,0.189323,0.0720818,41467,2.02461047406996,Y,N,0.525211142857143,0.279666068511663,N
G.CSF,Base,0.5,0.0326704,0.0209311,0.168821,0.0723974,73259,1.6792079474197,Y,N,0.5808374,0.235945427275796,N
G.CSF,Base,1,0.0371027,0.0137499,0.179908,0.0722314,98667,1.86170046035053,Y,N,0.525211142857143,0.279666068511663,N
Haptoglobin..Mixed.Type,Base,5e-08,0.00864668,0.237737,0.0914031,0.0771325,26,0.623903221951538,N,N,0.949960555555556,0.0222944271955807,N
Haptoglobin..Mixed.Type,Base,5e-05,0.0114008,0.174886,0.104955,0.0770253,117,0.757244955336095,N,N,0.842043703703704,0.0746653671882458,N
Haptoglobin..Mixed.Type,Base,5e-04,0.0122755,0.159111,0.108907,0.0769912,434,0.798299794745863,N,N,0.828400784313725,0.0817594985968349,N
Haptoglobin..Mixed.Type,Base,0.001,0.0214735,0.0619396,0.144042,0.0766319,750,1.20803160360231,N,N,0.785836380952381,0.104667869032584,N
Haptoglobin..Mixed.Type,Base,0.01,0.0110107,0.18249,0.103144,0.0770405,4439,0.738760928817414,N,N,0.86268,0.0641502703408401,N
Haptoglobin..Mixed.Type,Base,0.05,0.00545806,0.348616,0.0726199,0.0772564,15355,0.457652684488648,N,N,0.953260504201681,0.0207884004348927,N
Haptoglobin..Mixed.Type,Base,0.1,0.00487261,0.375913,0.0686147,0.0772792,25631,0.424912655050645,N,N,0.953260504201681,0.0207884004348927,N
Haptoglobin..Mixed.Type,Base,0.2,0.000785173,0.722536,0.0275435,0.0774377,41467,0.141140509523873,N,N,0.955633299492386,0.0197087254627347,N
Haptoglobin..Mixed.Type,Base,0.5,0.00406275,0.418884,0.0626536,0.0773106,73259,0.377906227952024,N,N,0.953260504201681,0.0207884004348927,N
Haptoglobin..Mixed.Type,Base,1,0.00396815,0.424364,0.0619199,0.0773143,98667,0.372261465638966,N,N,0.953260504201681,0.0207884004348927,N
IGFBP.2,Base,5e-08,0.00228055,0.544936,0.0451279,0.0743903,26,0.263654500437047,N,N,0.955633299492386,0.0197087254627347,N
IGFBP.2,Base,5e-05,0.00652228,0.305428,0.0763176,0.074232,117,0.515091151667013,N,N,0.953260504201681,0.0207884004348927,N
IGFBP.2,Base,5e-04,0.000398595,0.800297,0.0188665,0.0744604,434,0.0967488111029023,N,N,0.970973333333333,0.0127926973270256,N
IGFBP.2,Base,0.001,0.00424403,0.408671,0.0615622,0.074317,750,0.388626179481531,N,N,0.953260504201681,0.0207884004348927,N
IGFBP.2,Base,0.01,4.90325e-06,0.977619,-0.00209251,0.0744751,4439,0.0098303665174673,N,N,0.999052,0.000411906443361542,N
IGFBP.2,Base,0.05,0.00110289,0.67386,0.0313828,0.0744342,15355,0.171430322371221,N,N,0.955633299492386,0.0197087254627347,N
IGFBP.2,Base,0.1,1.74589e-06,0.986644,0.00124863,0.0744752,25631,0.00583952081072178,N,N,0.999052,0.000411906443361542,N
IGFBP.2,Base,0.2,0.0032423,0.470301,0.0538086,0.0743544,41467,0.32762409781352,N,N,0.955633299492386,0.0197087254627347,N
IGFBP.2,Base,0.5,0.00408512,0.417603,0.0603987,0.074323,73259,0.379236390085378,N,N,0.953260504201681,0.0207884004348927,N
IGFBP.2,Base,1,0.00538151,0.352028,0.0693229,0.0742746,98667,0.453422791743821,N,N,0.953260504201681,0.0207884004348927,N
IL.10,Base,5e-08,0.000924314,0.700042,0.0264789,0.0686083,26,0.154875903098528,N,N,0.955633299492386,0.0197087254627347,N
IL.10,Base,5e-05,0.00986463,0.20714,-0.086503,0.0683007,117,0.68373602808931,N,N,0.888948524590164,0.0511233865367502,N
IL.10,Base,5e-04,0.00509174,0.365363,-0.0621475,0.0684651,434,0.437275435389186,N,N,0.953260504201681,0.0207884004348927,N
IL.10,Base,0.001,0.00626294,0.315275,-0.0689255,0.0684248,750,0.501310465638103,N,N,0.953260504201681,0.0207884004348927,N
IL.10,Base,0.01,0.00715301,0.283071,-0.0736606,0.0683941,4439,0.548104620868364,N,N,0.953260504201681,0.0207884004348927,N
IL.10,Base,0.05,0.000337411,0.815966,-0.0159982,0.0686285,15355,0.0883279372265537,N,N,0.970973333333333,0.0127926973270256,N
IL.10,Base,0.1,0.000893768,0.704806,-0.0260377,0.0686094,25631,0.151930407439652,N,N,0.955633299492386,0.0197087254627347,N
IL.10,Base,0.2,0.00262534,0.515967,-0.0446255,0.0685499,41467,0.287378073908068,N,N,0.955633299492386,0.0197087254627347,N
IL.10,Base,0.5,0.00410668,0.416375,-0.0558131,0.068499,73259,0.380515354300767,N,N,0.953260504201681,0.0207884004348927,N
IL.10,Base,1,0.00227092,0.545788,-0.0415041,0.0685621,98667,0.262976017202352,N,N,0.955633299492386,0.0197087254627347,N
IL.13,Base,5e-08,0.0137196,0.136451,-0.120121,0.0802665,26,0.865023277195327,N,N,0.825671489361702,0.0831927114397702,N
IL.13,Base,5e-05,0.00807999,0.253807,-0.0921833,0.0804957,117,0.595496404229295,N,N,0.949960555555556,0.0222944271955807,N
IL.13,Base,5e-04,0.0215425,0.0615174,-0.15052,0.0799476,434,1.21100202804269,N,N,0.785836380952381,0.104667869032584,N
IL.13,Base,0.001,0.00103332,0.683744,-0.0329659,0.0807811,750,0.165106471668859,N,N,0.955633299492386,0.0197087254627347,N
IL.13,Base,0.01,1.7607e-07,0.995758,0.000430318,0.0808229,4439,0.00184619574775959,N,N,0.999052,0.000411906443361542,N
IL.13,Base,0.05,0.00980345,0.208561,-0.10154,0.0804257,15355,0.680766899496801,N,N,0.888948524590164,0.0511233865367502,N
IL.13,Base,0.1,0.0131165,0.145445,-0.117451,0.0802911,25631,0.837301204012891,N,N,0.825671489361702,0.0831927114397702,N
IL.13,Base,0.2,0.0150676,0.118495,-0.125884,0.0802116,41467,0.926299974702168,N,N,0.825671489361702,0.0831927114397702,N
IL.13,Base,0.5,0.0133326,0.142148,-0.118414,0.0802823,73259,0.847259246385598,N,N,0.825671489361702,0.0831927114397702,N
IL.13,Base,1,0.0148454,0.121266,-0.124952,0.0802207,98667,0.916260947544016,N,N,0.825671489361702,0.0831927114397702,N
IL.3,Base,5e-08,0.0102625,0.198168,0.115973,0.0897588,26,0.702966473692482,N,N,0.888948524590164,0.0511233865367502,N
IL.3,Base,5e-05,0.0193479,0.0765673,0.159238,0.0893459,117,1.11595666720377,N,N,0.825671489361702,0.0831927114397702,N
IL.3,Base,5e-04,0.00223775,0.548739,0.0541546,0.090122,434,0.260634172512342,N,N,0.955633299492386,0.0197087254627347,N
IL.3,Base,0.001,0.00846433,0.24277,0.105324,0.0898403,750,0.61480498168012,N,N,0.949960555555556,0.0222944271955807,N
IL.3,Base,0.01,0.00315099,0.47663,0.064262,0.0900807,4439,0.3218186258074,N,N,0.955633299492386,0.0197087254627347,N
IL.3,Base,0.05,0.0102135,0.199248,0.115696,0.0897611,15355,0.700606029245893,N,N,0.888948524590164,0.0511233865367502,N
IL.3,Base,0.1,0.0128733,0.149256,0.12989,0.0896404,25631,0.826068201474871,N,N,0.825671489361702,0.0831927114397702,N
IL.3,Base,0.2,0.0121146,0.161888,0.126004,0.0896748,41467,0.790785342271527,N,N,0.828400784313725,0.0817594985968349,N
IL.3,Base,0.5,0.00833513,0.246413,0.104517,0.0898462,73259,0.608336383847978,N,N,0.949960555555556,0.0222944271955807,N
IL.3,Base,1,0.0100895,0.202012,0.114991,0.0897667,98667,0.694622831647481,N,N,0.888948524590164,0.0511233865367502,N
IL.8,Base,5e-08,0.000624634,0.751482,-0.0143213,0.0451461,26,0.124081417464693,N,N,0.970973333333333,0.0127926973270256,N
IL.8,Base,5e-05,0.000348665,0.812978,-0.0106997,0.0451524,117,0.0899212066911441,N,N,0.970973333333333,0.0127926973270256,N
IL.8,Base,5e-04,4.38767e-05,0.93312,0.00379565,0.0451593,434,0.030062502034157,N,N,0.998915720164609,0.00047115222596293,N
IL.8,Base,0.001,0.00035157,0.812215,0.0107442,0.0451523,750,0.0903289942142729,N,N,0.970973333333333,0.0127926973270256,N
IL.8,Base,0.01,0.000180742,0.864749,-0.0077037,0.0451562,4439,0.0631099315335871,N,N,0.970973333333333,0.0127926973270256,N
IL.8,Base,0.05,0.00279766,0.502486,-0.0303087,0.045097,15355,0.29887603382279,N,N,0.955633299492386,0.0197087254627347,N
IL.8,Base,0.1,0.00244429,0.530825,-0.0283299,0.045105,25631,0.275048631575553,N,N,0.955633299492386,0.0197087254627347,N
IL.8,Base,0.2,0.000290116,0.829138,-0.00976012,0.0451537,41467,0.0813731803656562,N,N,0.970973333333333,0.0127926973270256,N
IL.8,Base,0.5,0.00138327,0.637384,0.0213119,0.045129,73259,0.195598842649116,N,N,0.955633299492386,0.0197087254627347,N
IL.8,Base,1,0.00183895,0.586755,0.0245728,0.0451187,98667,0.231543200897401,N,N,0.955633299492386,0.0197087254627347,N
MMP.9,Base,5e-08,0.00219244,0.552818,-0.048934,0.0822731,26,0.257417824582111,N,N,0.955633299492386,0.0197087254627347,N
MMP.9,Base,5e-05,0.000125569,0.887103,0.0117108,0.0823582,117,0.0520259520570689,N,N,0.976550126582278,0.0103054593506804,N
MMP.9,Base,5e-04,0.00617067,0.318878,-0.0820944,0.0821089,434,0.496375442526201,N,N,0.953260504201681,0.0207884004348927,N
MMP.9,Base,0.001,9.18621e-05,0.903351,0.0100165,0.0823596,750,0.0441434703461925,N,N,0.982724937238494,0.00756802332351226,N
MMP.9,Base,0.01,0.00567103,0.339356,-0.0787006,0.0821295,4439,0.46934446784026,N,N,0.953260504201681,0.0207884004348927,N
MMP.9,Base,0.05,0.00114936,0.66746,-0.0354303,0.0823161,15355,0.17557475588069,N,N,0.955633299492386,0.0197087254627347,N
MMP.9,Base,0.1,0.00325003,0.469772,-0.0595787,0.0822294,25631,0.328112872206948,N,N,0.955633299492386,0.0197087254627347,N
MMP.9,Base,0.2,0.000665544,0.743747,-0.026961,0.082336,41467,0.128574773042988,N,N,0.970973333333333,0.0127926973270256,N
MMP.9,Base,0.5,0.0011498,0.6674,-0.0354371,0.082316,73259,0.175613797681226,N,N,0.955633299492386,0.0197087254627347,N
MMP.9,Base,1,0.0015611,0.616536,-0.0412917,0.0822991,98667,0.210041559546949,N,N,0.955633299492386,0.0197087254627347,N
Plasminogen,Base,5e-08,0.0212272,0.0634714,0.170963,0.0914919,26,1.19742192226948,N,N,0.785836380952381,0.104667869032584,N
Plasminogen,Base,5e-05,0.00104888,0.6815,0.038003,0.0924302,117,0.166534139829308,N,N,0.955633299492386,0.0197087254627347,N
Plasminogen,Base,5e-04,0.00363549,0.444516,0.0707516,0.0923104,434,0.352112602327846,N,N,0.955633299492386,0.0197087254627347,N
Plasminogen,Base,0.001,4.76825e-05,0.930286,0.00810278,0.0924765,750,0.0313835147503064,N,N,0.998915720164609,0.00047115222596293,N
Plasminogen,Base,0.01,0.000160388,0.872523,-0.0148607,0.0924713,4439,0.0592231160691505,N,N,0.970973333333333,0.0127926973270256,N
