Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
C3,Base,0.05,0.00446901,0.188261,0.0673183,0.0510739,15386,0.725239638767462,N,N,0.998709189189189,0.00056095413308433,N
C3,Base,0.1,0.000388845,0.698231,0.0198571,0.0511785,25716,0.156000873324666,N,N,0.998709189189189,0.00056095413308433,N
C3,Base,0.2,7.42173e-05,0.865505,-0.00867521,0.0511865,41842,0.0627304188733508,N,N,0.998709189189189,0.00056095413308433,N
C3,Base,0.5,0.000189881,0.786454,-0.0138761,0.0511836,74364,0.104326674350807,N,N,0.998709189189189,0.00056095413308433,N
C3,Base,1,9.03899e-05,0.851727,-0.00957386,0.0511861,100633,0.0696995852716209,N,N,0.998709189189189,0.00056095413308433,N
C4,Base,5e-08,0.00681523,0.103996,-0.0814348,0.0499723,17,0.982983364656371,N,N,0.998709189189189,0.00056095413308433,N
C4,Base,5e-05,0.00275836,0.301489,-0.0518078,0.0500743,101,0.520728528719352,N,N,0.998709189189189,0.00056095413308433,N
C4,Base,5e-04,1.58748e-07,0.99375,-0.000393029,0.0501435,418,0.00272285833547329,N,N,0.998709189189189,0.00056095413308433,N
C4,Base,0.001,6.42632e-05,0.87477,0.00790771,0.0501419,732,0.058106119390533,N,N,0.998709189189189,0.00056095413308433,N
C4,Base,0.01,0.000705871,0.601381,0.0262079,0.0501258,4412,0.220850297096002,N,N,0.998709189189189,0.00056095413308433,N
C4,Base,0.05,6.60557e-05,0.87305,0.00801724,0.0501418,15386,0.058960883325041,N,N,0.998709189189189,0.00056095413308433,N
C4,Base,0.1,0.000160041,0.803578,0.0124792,0.0501395,25716,0.0949719616816155,N,N,0.998709189189189,0.00056095413308433,N
C4,Base,0.2,1.52849e-05,0.938734,0.00385657,0.0501431,41842,0.0274574521405612,N,N,0.998709189189189,0.00056095413308433,N
C4,Base,0.5,6.66901e-07,0.987191,0.000805565,0.0501435,74364,0.00559881265863966,N,N,0.998709189189189,0.00056095413308433,N
C4,Base,1,2.82564e-05,0.916769,-0.00524358,0.0501428,100633,0.0377400805387275,N,N,0.998709189189189,0.00056095413308433,N
Clusterin,Base,5e-08,0.000567648,0.639452,-0.0238773,0.0509292,17,0.194192049961733,N,N,0.998709189189189,0.00056095413308433,N
Clusterin,Base,5e-05,0.000598366,0.630532,-0.0245149,0.0509284,101,0.200292867741554,N,N,0.998709189189189,0.00056095413308433,N
Clusterin,Base,5e-04,0.00205305,0.372795,0.0454093,0.0508914,418,0.428529921122164,N,N,0.998709189189189,0.00056095413308433,N
Clusterin,Base,0.001,0.000280503,0.741938,0.0167847,0.0509365,732,0.129632384994412,N,N,0.998709189189189,0.00056095413308433,N
Clusterin,Base,0.01,0.000124475,0.82638,0.0111811,0.0509405,4412,0.0828202021306731,N,N,0.998709189189189,0.00056095413308433,N
Clusterin,Base,0.05,0.00037556,0.703182,0.0194216,0.0509341,15386,0.152932254829516,N,N,0.998709189189189,0.00056095413308433,N
Clusterin,Base,0.1,2.751e-05,0.917871,-0.00525644,0.050943,25716,0.0372183513966446,N,N,0.998709189189189,0.00056095413308433,N
Clusterin,Base,0.2,0.000777628,0.583461,0.0279468,0.0509239,41842,0.233988167983399,N,N,0.998709189189189,0.00056095413308433,N
Clusterin,Base,0.5,0.000291839,0.736964,0.0171206,0.0509363,74364,0.132553726500799,N,N,0.998709189189189,0.00056095413308433,N
Clusterin,Base,1,0.000576458,0.636864,0.0240619,0.050929,100633,0.195953299776968,N,N,0.998709189189189,0.00056095413308433,N
CRP,Base,5e-08,1.59221e-05,0.937472,0.00403842,0.0514462,17,0.0280416947224728,N,N,0.998709189189189,0.00056095413308433,N
CRP,Base,5e-05,0.00284869,0.293695,-0.0540175,0.0513732,101,0.532103447045104,N,N,0.998709189189189,0.00056095413308433,N
CRP,Base,5e-04,0.0072028,0.0946159,-0.0858939,0.051261,418,1.02403587520475,N,N,0.998709189189189,0.00056095413308433,N
CRP,Base,0.001,0.00649165,0.112606,-0.0815435,0.0512793,732,0.94843846829934,N,N,0.998709189189189,0.00056095413308433,N
CRP,Base,0.01,3.01861e-05,0.913984,-0.00556052,0.0514458,4412,0.039061406861936,N,N,0.998709189189189,0.00056095413308433,N
CRP,Base,0.05,0.00131309,0.476071,-0.0366741,0.0514128,15386,0.32232827289131,N,N,0.998709189189189,0.00056095413308433,N
CRP,Base,0.1,0.00108303,0.517526,-0.0333067,0.0514187,25716,0.286067826793008,N,N,0.998709189189189,0.00056095413308433,N
CRP,Base,0.2,0.000591823,0.632408,-0.0246211,0.0514313,41842,0.199002644853238,N,N,0.998709189189189,0.00056095413308433,N
CRP,Base,0.5,0.00157273,0.435412,-0.0401364,0.0514061,74364,0.3610996059289,N,N,0.998709189189189,0.00056095413308433,N
CRP,Base,1,0.00187939,0.393832,-0.0438754,0.0513982,100633,0.404688999069403,N,N,0.998709189189189,0.00056095413308433,N
D.dimer,Base,5e-08,0.0023268,0.342683,0.0484136,0.0509596,17,0.465107439746729,N,N,0.998709189189189,0.00056095413308433,N
D.dimer,Base,5e-05,0.00380809,0.224611,0.0619357,0.0509217,101,0.64856897860742,N,N,0.998709189189189,0.00056095413308433,N
D.dimer,Base,5e-04,0.000580412,0.63571,0.02418,0.0510042,418,0.196740956871162,N,N,0.998709189189189,0.00056095413308433,N
D.dimer,Base,0.001,0.00190576,0.390531,0.0438149,0.0509703,732,0.40834448651247,N,N,0.998709189189189,0.00056095413308433,N
D.dimer,Base,0.01,0.000208286,0.776605,-0.014485,0.0510137,4412,0.109799817671739,N,N,0.998709189189189,0.00056095413308433,N
D.dimer,Base,0.05,0.000927123,0.549339,0.0305602,0.0509953,15386,0.260159567402186,N,N,0.998709189189189,0.00056095413308433,N
D.dimer,Base,0.1,0.000556416,0.642786,0.0236748,0.0510048,25716,0.1919335908212,N,N,0.998709189189189,0.00056095413308433,N
D.dimer,Base,0.2,0.00178528,0.405949,0.0424072,0.0509734,41842,0.391528524082477,N,N,0.998709189189189,0.00056095413308433,N
D.dimer,Base,0.5,0.00185364,0.397095,0.0432116,0.0509717,74364,0.401105581296934,N,N,0.998709189189189,0.00056095413308433,N
D.dimer,Base,1,0.00219155,0.357126,0.0469854,0.050963,100633,0.44717853052555,N,N,0.998709189189189,0.00056095413308433,N
Factor.H,Base,5e-08,0.0144398,0.0177371,-0.121697,0.0511074,17,1.75111738545986,Y,N,0.998709189189189,0.00056095413308433,N
Factor.H,Base,5e-05,0.00256631,0.318969,-0.0513041,0.0514144,101,0.496251523159577,N,N,0.998709189189189,0.00056095413308433,N
Factor.H,Base,5e-04,0.000570169,0.638708,-0.0241824,0.0514658,418,0.194697644145606,N,N,0.998709189189189,0.00056095413308433,N
Factor.H,Base,0.001,0.00222606,0.353363,-0.0477823,0.0514231,732,0.451778926637612,N,N,0.998709189189189,0.00056095413308433,N
Factor.H,Base,0.01,0.00243487,0.331703,-0.0499731,0.0514178,4412,0.479250600601248,N,N,0.998709189189189,0.00056095413308433,N
Factor.H,Base,0.05,2.16367e-06,0.97693,0.00148968,0.0514804,15386,0.0101365536843542,N,N,0.998709189189189,0.00056095413308433,N
Factor.H,Base,0.1,0.000374564,0.703558,0.0196002,0.0514708,25716,0.152700094332076,N,N,0.998709189189189,0.00056095413308433,N
Factor.H,Base,0.2,2.15292e-05,0.927317,0.00469907,0.0514799,41842,0.032771778458683,N,N,0.998709189189189,0.00056095413308433,N
Factor.H,Base,0.5,6.19869e-06,0.960961,0.00252144,0.0514803,74364,0.0172942375432009,N,N,0.998709189189189,0.00056095413308433,N
Factor.H,Base,1,5.63075e-06,0.962791,-0.00240315,0.0514803,100633,0.0164679780860456,N,N,0.998709189189189,0.00056095413308433,N
G.CSF,Base,5e-08,0.00139759,0.462204,-0.0381067,0.0517788,17,0.335166300374844,N,N,0.998709189189189,0.00056095413308433,N
G.CSF,Base,5e-05,0.00115107,0.504647,-0.034583,0.0517852,101,0.297012304174969,N,N,0.998709189189189,0.00056095413308433,N
G.CSF,Base,5e-04,6.11185e-05,0.877848,-0.00796889,0.0518135,418,0.0565806759799994,N,N,0.998709189189189,0.00056095413308433,N
G.CSF,Base,0.001,6.55618e-05,0.873521,-0.00825348,0.0518134,732,0.0587266498401898,N,N,0.998709189189189,0.00056095413308433,N
G.CSF,Base,0.01,0.00053584,0.649003,-0.0235955,0.0518012,4412,0.187753295679701,N,N,0.998709189189189,0.00056095413308433,N
G.CSF,Base,0.05,0.000171791,0.796647,-0.0133602,0.0518106,15386,0.0987340749810265,N,N,0.998709189189189,0.00056095413308433,N
G.CSF,Base,0.1,0.000401769,0.693506,0.0204315,0.0518047,25716,0.158949777192543,N,N,0.998709189189189,0.00056095413308433,N
G.CSF,Base,0.2,2.5951e-05,0.920224,0.00519265,0.0518144,41842,0.0361064442600462,N,N,0.998709189189189,0.00056095413308433,N
G.CSF,Base,0.5,0.000325032,0.72299,0.018377,0.0518066,74364,0.140867709586318,N,N,0.998709189189189,0.00056095413308433,N
G.CSF,Base,1,0.000677706,0.608733,0.0265358,0.0517975,100633,0.215573154088247,N,N,0.998709189189189,0.00056095413308433,N
Haptoglobin..Mixed.Type,Base,5e-08,0.000863914,0.563284,-0.0277521,0.0479753,17,0.249272584660971,N,N,0.998709189189189,0.00056095413308433,N
Haptoglobin..Mixed.Type,Base,5e-05,0.000838404,0.569105,-0.0273393,0.0479759,101,0.244807598783046,N,N,0.998709189189189,0.00056095413308433,N
Haptoglobin..Mixed.Type,Base,5e-04,0.00161246,0.429667,0.0379144,0.0479573,418,0.36686800044282,N,N,0.998709189189189,0.00056095413308433,N
Haptoglobin..Mixed.Type,Base,0.001,0.00219998,0.356201,0.0442864,0.0479432,732,0.448304865631135,N,N,0.998709189189189,0.00056095413308433,N
Haptoglobin..Mixed.Type,Base,0.01,0.0119985,0.0307716,0.103425,0.0477072,4412,1.51184992159117,Y,N,0.998709189189189,0.00056095413308433,N
Haptoglobin..Mixed.Type,Base,0.05,0.00476361,0.174299,0.0651672,0.0478815,15386,0.758705104546506,N,N,0.998709189189189,0.00056095413308433,N
Haptoglobin..Mixed.Type,Base,0.1,0.0015879,0.433204,0.0376246,0.0479579,25716,0.363307541959212,N,N,0.998709189189189,0.00056095413308433,N
Haptoglobin..Mixed.Type,Base,0.2,0.00398243,0.214274,0.0595847,0.0479003,41842,0.669030523039209,N,N,0.998709189189189,0.00056095413308433,N
Haptoglobin..Mixed.Type,Base,0.5,0.0047396,0.175392,0.0650027,0.0478821,74364,0.755990219607894,N,N,0.998709189189189,0.00056095413308433,N
Haptoglobin..Mixed.Type,Base,1,0.0043349,0.195043,0.0621656,0.0478919,100633,0.709869631693773,N,N,0.998709189189189,0.00056095413308433,N
IGFBP.2,Base,5e-08,0.0187065,0.00689939,0.136576,0.0502831,17,2.16118930510983,Y,N,0.8969207,0.0472459528029901,N
IGFBP.2,Base,5e-05,0.00244396,0.330801,0.0493657,0.050698,101,0.480433186260285,N,N,0.998709189189189,0.00056095413308433,N
IGFBP.2,Base,5e-04,0.000800507,0.577973,-0.0282527,0.0507398,418,0.238092449165796,N,N,0.998709189189189,0.00056095413308433,N
IGFBP.2,Base,0.001,0.000212828,0.774248,0.0145677,0.0507547,732,0.111119907818235,N,N,0.998709189189189,0.00056095413308433,N
IGFBP.2,Base,0.01,0.00015316,0.807763,0.0123581,0.0507562,4412,0.0927160437927288,N,N,0.998709189189189,0.00056095413308433,N
IGFBP.2,Base,0.05,0.00326819,0.260661,0.0570862,0.0506771,15386,0.583923942946827,N,N,0.998709189189189,0.00056095413308433,N
IGFBP.2,Base,0.1,0.000827728,0.571576,0.0287291,0.0507391,25716,0.242926015161667,N,N,0.998709189189189,0.00056095413308433,N
IGFBP.2,Base,0.2,0.00378586,0.225972,0.0614412,0.0506639,41842,0.645945370582002,N,N,0.998709189189189,0.00056095413308433,N
IGFBP.2,Base,0.5,0.00177998,0.406647,0.0421294,0.0507149,74364,0.390782427318712,N,N,0.998709189189189,0.00056095413308433,N
IGFBP.2,Base,1,0.00214122,0.362713,0.0462071,0.0507057,100633,0.440436878588059,N,N,0.998709189189189,0.00056095413308433,N
IL.10,Base,5e-08,0.00519711,0.155857,-0.0739527,0.0520099,17,0.8072736874962,N,N,0.998709189189189,0.00056095413308433,N
IL.10,Base,5e-05,0.0109254,0.0393412,-0.107224,0.0518599,101,1.40515239720189,Y,N,0.998709189189189,0.00056095413308433,N
IL.10,Base,5e-04,0.0100877,0.047748,-0.103031,0.0518819,418,1.32104481480599,Y,N,0.998709189189189,0.00056095413308433,N
IL.10,Base,0.001,0.0110777,0.0379876,-0.107969,0.0518559,732,1.42035814365722,Y,N,0.998709189189189,0.00056095413308433,N
IL.10,Base,0.01,0.00485953,0.170013,-0.0715105,0.0520187,4412,0.769517869136986,N,N,0.998709189189189,0.00056095413308433,N
IL.10,Base,0.05,0.00146796,0.451138,-0.0393034,0.0521073,15386,0.345690590115215,N,N,0.998709189189189,0.00056095413308433,N
IL.10,Base,0.1,0.00156779,0.436134,-0.0406179,0.0521047,25716,0.360380055411399,N,N,0.998709189189189,0.00056095413308433,N
IL.10,Base,0.2,0.00135929,0.468407,-0.0378207,0.0521101,41842,0.32937662333781,N,N,0.998709189189189,0.00056095413308433,N
IL.10,Base,0.5,0.00102904,0.528159,-0.032907,0.0521187,74364,0.277235315292795,N,N,0.998709189189189,0.00056095413308433,N
IL.10,Base,1,0.000824131,0.572413,-0.029449,0.0521241,100633,0.242290511592636,N,N,0.998709189189189,0.00056095413308433,N
IL.13,Base,5e-08,0.00578922,0.134126,-0.0774035,0.0515626,17,0.872487027054973,N,N,0.998709189189189,0.00056095413308433,N
IL.13,Base,5e-05,0.000650668,0.615974,-0.0259496,0.0516956,101,0.210437618833682,N,N,0.998709189189189,0.00056095413308433,N
IL.13,Base,5e-04,0.00166653,0.422028,-0.0415296,0.0516693,418,0.374658734246642,N,N,0.998709189189189,0.00056095413308433,N
IL.13,Base,0.001,2.92854e-05,0.915272,-0.00550524,0.0517117,732,0.0384498233710175,N,N,0.998709189189189,0.00056095413308433,N
IL.13,Base,0.01,1.02754e-05,0.949751,0.00326099,0.0517122,4412,0.0223902405010617,N,N,0.998709189189189,0.00056095413308433,N
IL.13,Base,0.05,0.00428812,0.197475,-0.0666168,0.0516015,15386,0.704487877502232,N,N,0.998709189189189,0.00056095413308433,N
IL.13,Base,0.1,0.00417317,0.203604,-0.0657179,0.0516044,25716,0.691213694111,N,N,0.998709189189189,0.00056095413308433,N
IL.13,Base,0.2,0.00422613,0.200753,-0.0661336,0.0516031,41842,0.697337956018344,N,N,0.998709189189189,0.00056095413308433,N
IL.13,Base,0.5,0.00590754,0.130202,-0.0781905,0.0515595,74364,0.885382344628866,N,N,0.998709189189189,0.00056095413308433,N
IL.13,Base,1,0.00611226,0.123711,-0.0795338,0.0515542,100633,0.907591682530087,N,N,0.998709189189189,0.00056095413308433,N
IL.3,Base,5e-08,0.00103883,0.526201,0.0328409,0.051768,17,0.278848330910009,N,N,0.998709189189189,0.00056095413308433,N
IL.3,Base,5e-05,0.00242627,0.332559,0.0501894,0.051732,101,0.478131294416969,N,N,0.998709189189189,0.00056095413308433,N
IL.3,Base,5e-04,6.75112e-05,0.871671,0.00837202,0.0517931,418,0.0596474025051911,N,N,0.998709189189189,0.00056095413308433,N
IL.3,Base,0.001,5.57993e-05,0.883244,0.00761126,0.0517935,732,0.0539193041062412,N,N,0.998709189189189,0.00056095413308433,N
IL.3,Base,0.01,0.00119002,0.49752,-0.0351495,0.0517641,4412,0.303189456194533,N,N,0.998709189189189,0.00056095413308433,N
IL.3,Base,0.05,3.21336e-05,0.911264,0.00577593,0.0517941,15386,0.0403557864368868,N,N,0.998709189189189,0.00056095413308433,N
IL.3,Base,0.1,0.000132467,0.820984,0.0117272,0.0517915,25716,0.0856653066800977,N,N,0.998709189189189,0.00056095413308433,N
IL.3,Base,0.2,0.000631833,0.62113,0.025612,0.0517785,41842,0.206817494229233,N,N,0.998709189189189,0.00056095413308433,N
IL.3,Base,0.5,0.00103566,0.526834,0.0327908,0.0517681,74364,0.278326204978474,N,N,0.998709189189189,0.00056095413308433,N
IL.3,Base,1,0.00094665,0.545161,0.03135,0.0517704,100633,0.263475220501746,N,N,0.998709189189189,0.00056095413308433,N
IL.8,Base,5e-08,0.000302863,0.732229,-0.0172322,0.0503265,17,0.135353074839126,N,N,0.998709189189189,0.00056095413308433,N
IL.8,Base,5e-05,0.0020988,0.367515,0.0453632,0.0502813,101,0.434724930636154,N,N,0.998709189189189,0.00056095413308433,N
IL.8,Base,5e-04,0.000333171,0.719687,-0.0180739,0.0503257,418,0.142856342080127,N,N,0.998709189189189,0.00056095413308433,N
IL.8,Base,0.001,0.00130426,0.477559,-0.0357603,0.0503013,732,0.32097296587804,N,N,0.998709189189189,0.00056095413308433,N
IL.8,Base,0.01,5.79076e-05,0.881075,-0.00753504,0.0503327,4412,0.05498712144064,N,N,0.998709189189189,0.00056095413308433,N
IL.8,Base,0.05,0.000143045,0.814099,-0.0118428,0.0503305,15386,0.0893227787233906,N,N,0.998709189189189,0.00056095413308433,N
IL.8,Base,0.1,7.59458e-05,0.863963,-0.00862919,0.0503322,25716,0.0635048561784077,N,N,0.998709189189189,0.00056095413308433,N
IL.8,Base,0.2,4.24204e-05,0.898112,-0.0064492,0.0503331,41842,0.0466695008060423,N,N,0.998709189189189,0.00056095413308433,N
IL.8,Base,0.5,0.000150911,0.809152,-0.0121641,0.0503303,74364,0.0919698880779874,N,N,0.998709189189189,0.00056095413308433,N
IL.8,Base,1,4.30872e-05,0.897319,-0.00649968,0.050333,100633,0.0470531363192355,N,N,0.998709189189189,0.00056095413308433,N
MMP.9,Base,5e-08,0.000807474,0.576322,-0.0284604,0.0508915,17,0.239334801733519,N,N,0.998709189189189,0.00056095413308433,N
MMP.9,Base,5e-05,0.00115008,0.504831,0.0339657,0.0508828,101,0.296853984359074,N,N,0.998709189189189,0.00056095413308433,N
MMP.9,Base,5e-04,0.000454395,0.675125,-0.0213498,0.0509005,418,0.17061580971075,N,N,0.998709189189189,0.00056095413308433,N
MMP.9,Base,0.001,0.00167246,0.421203,0.0409595,0.0508695,732,0.375508544232026,N,N,0.998709189189189,0.00056095413308433,N
MMP.9,Base,0.01,0.000104067,0.841043,0.0102172,0.0509094,4412,0.0751817994632959,N,N,0.998709189189189,0.00056095413308433,N
MMP.9,Base,0.05,0.000112249,0.834998,0.0106113,0.0509092,15386,0.0783145647439477,N,N,0.998709189189189,0.00056095413308433,N
MMP.9,Base,0.1,2.08114e-05,0.928536,-0.00456906,0.0509116,25716,0.032201253692362,N,N,0.998709189189189,0.00056095413308433,N
MMP.9,Base,0.2,4.8885e-07,0.989033,0.000700268,0.0509121,41842,0.00478921752435278,N,N,0.998709189189189,0.00056095413308433,N
MMP.9,Base,0.5,4.89787e-06,0.965296,-0.00221656,0.050912,74364,0.0153394934385341,N,N,0.998709189189189,0.00056095413308433,N
MMP.9,Base,1,4.2548e-05,0.89796,-0.00653305,0.050911,100633,0.0467430087293403,N,N,0.998709189189189,0.00056095413308433,N
Plasminogen,Base,5e-08,0.0031693,0.268011,-0.0569029,0.0512989,17,0.571847380817244,N,N,0.998709189189189,0.00056095413308433,N
Plasminogen,Base,5e-05,0.00396998,0.214994,-0.0636865,0.0512783,101,0.667573660099519,N,N,0.998709189189189,0.00056095413308433,N
Plasminogen,Base,5e-04,0.000401483,0.693609,0.0202529,0.0513701,418,0.158885280259386,N,N,0.998709189189189,0.00056095413308433,N
