Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
Angiopoietin.2,Base,5e-08,0.000449882,0.676651,0.0208827,0.0500362,26,0.169635272016769,N,N,0.99395296,0.00263416861660961,N
Angiopoietin.2,Base,5e-05,2.55711e-05,0.920808,0.00497865,0.0500468,116,0.0358309162019369,N,N,0.99395296,0.00263416861660961,N
Angiopoietin.2,Base,5e-04,0.0022085,0.355271,-0.0462685,0.0499921,434,0.449440241579047,N,N,0.99395296,0.00263416861660961,N
Angiopoietin.2,Base,0.001,0.000687089,0.606262,-0.0258074,0.0500302,748,0.217339652130372,N,N,0.99395296,0.00263416861660961,N
Angiopoietin.2,Base,0.01,2.02011e-07,0.99295,0.000442512,0.0500474,4430,0.00307261985387208,N,N,0.994491,0.00239914282413429,N
Angiopoietin.2,Base,0.05,0.00175517,0.409939,-0.0412474,0.0500035,15406,0.387280762632302,N,N,0.99395296,0.00263416861660961,N
Angiopoietin.2,Base,0.1,0.00312267,0.271566,-0.0550174,0.0499692,25736,0.566124604556104,N,N,0.99395296,0.00263416861660961,N
Angiopoietin.2,Base,0.2,0.00117458,0.500326,-0.0337425,0.050018,41864,0.300746927931836,N,N,0.99395296,0.00263416861660961,N
Angiopoietin.2,Base,0.5,0.00157862,0.434552,-0.0391179,0.0500079,74389,0.361958246921169,N,N,0.99395296,0.00263416861660961,N
Angiopoietin.2,Base,1,0.00185841,0.396488,-0.0424432,0.0500009,100659,0.401769952388363,N,N,0.99395296,0.00263416861660961,N
Apo.B,Base,5e-08,0.00209128,0.368376,0.0457036,0.0507497,26,0.433708672196942,N,N,0.99395296,0.00263416861660961,N
Apo.B,Base,5e-05,8.73216e-06,0.953673,0.00295328,0.0508027,116,0.0206005127592943,N,N,0.99395296,0.00263416861660961,N
Apo.B,Base,5e-04,0.000452445,0.675783,0.0212582,0.0507914,434,0.170192737537528,N,N,0.99395296,0.00263416861660961,N
Apo.B,Base,0.001,0.000468413,0.670442,0.0216301,0.050791,748,0.173638787043514,N,N,0.99395296,0.00263416861660961,N
Apo.B,Base,0.01,0.00138306,0.464542,0.0371676,0.0507678,4430,0.332975014622666,N,N,0.99395296,0.00263416861660961,N
Apo.B,Base,0.05,0.00188816,0.39273,0.0434274,0.0507549,15406,0.405905922419883,N,N,0.99395296,0.00263416861660961,N
Apo.B,Base,0.1,0.00115157,0.504555,0.0339148,0.0507736,25736,0.29709148573118,N,N,0.99395296,0.00263416861660961,N
Apo.B,Base,0.2,0.00458355,0.182685,0.067662,0.0506863,41864,0.738297110472672,N,N,0.99395296,0.00263416861660961,N
Apo.B,Base,0.5,0.00342283,0.249659,0.0584704,0.0507159,74389,0.6026527733706,N,N,0.99395296,0.00263416861660961,N
Apo.B,Base,1,0.00307418,0.275326,0.0554126,0.0507247,100659,0.560152774718703,N,N,0.99395296,0.00263416861660961,N
Apo.E3,Base,5e-08,3.87749e-05,0.902566,0.00619878,0.0506019,26,0.044521030543883,N,N,0.99395296,0.00263416861660961,N
Apo.E3,Base,5e-05,5.03894e-05,0.88901,-0.00706643,0.0506016,116,0.0510933538549908,N,N,0.99395296,0.00263416861660961,N
Apo.E3,Base,5e-04,0.0004353,0.681644,0.0207694,0.0505919,434,0.16644238370431,N,N,0.99395296,0.00263416861660961,N
Apo.E3,Base,0.001,0.00103515,0.526936,0.0320282,0.0505767,748,0.278242129635103,N,N,0.99395296,0.00263416861660961,N
Apo.E3,Base,0.01,0.00089992,0.555259,-0.0298629,0.0505801,4430,0.255504393394239,N,N,0.99395296,0.00263416861660961,N
Apo.E3,Base,0.05,3.86601e-07,0.990247,-0.000618959,0.0506029,15406,0.00425646463729664,N,N,0.994491,0.00239914282413429,N
Apo.E3,Base,0.1,0.000200395,0.780768,0.0140921,0.0505978,25736,0.107477994660284,N,N,0.99395296,0.00263416861660961,N
Apo.E3,Base,0.2,0.000356899,0.71031,0.0188063,0.0505938,41864,0.148552071130777,N,N,0.99395296,0.00263416861660961,N
Apo.E3,Base,0.5,1.21132e-05,0.945448,-0.00346465,0.0506026,74389,0.0243623525239579,N,N,0.99395296,0.00263416861660961,N
Apo.E3,Base,1,9.0295e-06,0.952892,-0.00299132,0.0506026,100659,0.0209563191538714,N,N,0.99395296,0.00263416861660961,N
BNP.32,Base,5e-08,0.00338247,0.252474,0.0585333,0.0510733,26,0.597783339279665,N,N,0.99395296,0.00263416861660961,N
BNP.32,Base,5e-05,0.00816769,0.0750085,0.0909568,0.0509506,116,1.12488951935594,N,N,0.99395296,0.00263416861660961,N
BNP.32,Base,5e-04,0.00563646,0.139388,0.0755595,0.0510155,434,0.855774613311958,N,N,0.99395296,0.00263416861660961,N
BNP.32,Base,0.001,0.0101845,0.046687,0.101568,0.0508987,748,1.33080403194422,Y,N,0.99395296,0.00263416861660961,N
BNP.32,Base,0.01,0.000119527,0.829812,0.0110032,0.0511569,4430,0.0810202890827262,N,N,0.99395296,0.00263416861660961,N
BNP.32,Base,0.05,0.000132259,0.821123,0.0115744,0.0511565,15406,0.0855917829290525,N,N,0.99395296,0.00263416861660961,N
BNP.32,Base,0.1,0.000191629,0.785497,0.0139321,0.051155,25736,0.104855469294834,N,N,0.99395296,0.00263416861660961,N
BNP.32,Base,0.2,0.000266562,0.748211,0.0164318,0.0511531,41864,0.125975911208405,N,N,0.99395296,0.00263416861660961,N
BNP.32,Base,0.5,0.000162679,0.801999,0.0128366,0.0511558,74389,0.0958261732304907,N,N,0.99395296,0.00263416861660961,N
BNP.32,Base,1,0.000233675,0.763762,0.0153848,0.051154,100659,0.117041953190841,N,N,0.99395296,0.00263416861660961,N
C1.Esterase.Inhibitor,Base,5e-08,1.12851e-05,0.947343,-0.00336562,0.0509278,26,0.0234927495744755,N,N,0.99395296,0.00263416861660961,N
C1.Esterase.Inhibitor,Base,5e-05,0.00242505,0.332681,-0.049337,0.0508663,116,0.4779720017485,N,N,0.99395296,0.00263416861660961,N
C1.Esterase.Inhibitor,Base,5e-04,1.23326e-05,0.944957,0.00351835,0.0509277,434,0.0245879534882058,N,N,0.99395296,0.00263416861660961,N
C1.Esterase.Inhibitor,Base,0.001,0.000648043,0.616687,-0.0255044,0.0509115,748,0.209935206572515,N,N,0.99395296,0.00263416861660961,N
C1.Esterase.Inhibitor,Base,0.01,0.00021995,0.770605,-0.0148585,0.0509224,4430,0.113168177433886,N,N,0.99395296,0.00263416861660961,N
C1.Esterase.Inhibitor,Base,0.05,0.00442433,0.190489,0.0666402,0.0508153,15406,0.720130098084067,N,N,0.99395296,0.00263416861660961,N
C1.Esterase.Inhibitor,Base,0.1,0.00299207,0.281842,0.0548023,0.0508518,25736,0.549994287986472,N,N,0.99395296,0.00263416861660961,N
C1.Esterase.Inhibitor,Base,0.2,0.00664253,0.108498,0.0816543,0.0507586,41864,0.964578267317473,N,N,0.99395296,0.00263416861660961,N
C1.Esterase.Inhibitor,Base,0.5,0.00531492,0.151236,0.0730401,0.0507925,74389,0.820344817694721,N,N,0.99395296,0.00263416861660961,N
C1.Esterase.Inhibitor,Base,1,0.00545491,0.145944,0.0739957,0.050789,100659,0.835813754875723,N,N,0.99395296,0.00263416861660961,N
C3,Base,5e-08,0.000550076,0.644687,0.0236178,0.0511743,26,0.190651087172465,N,N,0.99395296,0.00263416861660961,N
C3,Base,5e-05,0.0018673,0.395359,0.0435145,0.0511406,116,0.403008370421941,N,N,0.99395296,0.00263416861660961,N
C3,Base,5e-04,0.000794841,0.579322,0.0283901,0.0511681,434,0.237079978669626,N,N,0.99395296,0.00263416861660961,N
